"time","value","Date"
"13:44:09","70","2019-05-15"
"13:44:19","78","2019-05-15"
"13:44:24","92","2019-05-15"
"13:44:29","93","2019-05-15"
"13:44:44","93","2019-05-15"
"13:44:54","94","2019-05-15"
"13:44:59","108","2019-05-15"
"13:45:04","119","2019-05-15"
"13:45:19","120","2019-05-15"
"13:45:24","124","2019-05-15"
"13:45:29","117","2019-05-15"
"13:45:34","112","2019-05-15"
"13:45:39","117","2019-05-15"
"13:45:44","124","2019-05-15"
"13:45:49","121","2019-05-15"
"13:45:54","119","2019-05-15"
"13:45:59","117","2019-05-15"
"13:46:04","113","2019-05-15"
"13:46:10","109","2019-05-15"
"13:46:15","107","2019-05-15"
"13:46:20","104","2019-05-15"
"13:46:25","100","2019-05-15"
"13:46:30","99","2019-05-15"
"13:46:35","98","2019-05-15"
"13:46:45","93","2019-05-15"
"13:46:50","91","2019-05-15"
"13:47:13","70","2019-05-15"
"13:47:39","70","2019-05-15"
"13:47:45","70","2019-05-15"
"13:47:50","70","2019-05-15"
"13:47:59","70","2019-05-15"
"13:49:54","70","2019-05-15"
"13:50:09","70","2019-05-15"
"13:50:14","66","2019-05-15"
"13:50:24","71","2019-05-15"
"13:50:29","89","2019-05-15"
"13:50:39","90","2019-05-15"
"13:50:44","92","2019-05-15"
"13:50:59","92","2019-05-15"
"13:51:04","90","2019-05-15"
"13:51:19","92","2019-05-15"
"13:51:24","91","2019-05-15"
"13:51:29","89","2019-05-15"
"13:51:34","88","2019-05-15"
"13:51:39","89","2019-05-15"
"13:51:49","91","2019-05-15"
"13:52:04","90","2019-05-15"
"13:52:09","90","2019-05-15"
"13:52:14","89","2019-05-15"
"13:52:19","87","2019-05-15"
"13:52:29","87","2019-05-15"
"13:52:44","87","2019-05-15"
"13:52:59","87","2019-05-15"
"13:53:14","87","2019-05-15"
"13:53:29","86","2019-05-15"
"13:53:44","86","2019-05-15"
"13:53:46","86","2019-05-15"
"13:54:01","86","2019-05-15"
"13:54:16","86","2019-05-15"
"13:54:21","85","2019-05-15"
"13:54:36","85","2019-05-15"
"13:54:51","85","2019-05-15"
"13:54:56","86","2019-05-15"
"13:55:01","84","2019-05-15"
"13:55:16","84","2019-05-15"
"13:55:31","84","2019-05-15"
"13:55:46","84","2019-05-15"
"13:55:56","74","2019-05-15"
"13:56:01","76","2019-05-15"
"13:56:11","79","2019-05-15"
"13:56:21","78","2019-05-15"
"13:56:26","81","2019-05-15"
"13:56:31","84","2019-05-15"
"13:56:46","84","2019-05-15"
"13:56:51","83","2019-05-15"
"13:56:56","82","2019-05-15"
"13:57:01","81","2019-05-15"
"13:57:11","80","2019-05-15"
"13:57:16","79","2019-05-15"
"13:57:21","79","2019-05-15"
"13:57:36","79","2019-05-15"
"13:57:51","78","2019-05-15"
"13:57:53","78","2019-05-15"
"13:58:08","77","2019-05-15"
