"time","value","Date"
"08:46:13","70","2019-07-19"
"08:46:50","70","2019-07-19"
"08:47:03","70","2019-07-19"
"08:47:08","80","2019-07-19"
"08:47:57","70","2019-07-19"
"09:16:53","70","2019-07-19"
"09:26:13","70","2019-07-19"
"09:27:20","70","2019-07-19"
"09:27:35","70","2019-07-19"
"09:27:50","109","2019-07-19"
"09:27:55","116","2019-07-19"
"09:28:00","129","2019-07-19"
"09:28:05","134","2019-07-19"
"09:28:10","125","2019-07-19"
"09:28:15","126","2019-07-19"
"09:28:20","125","2019-07-19"
"09:28:25","121","2019-07-19"
"09:28:30","108","2019-07-19"
"09:28:35","112","2019-07-19"
"09:28:40","111","2019-07-19"
"09:28:55","111","2019-07-19"
"09:29:00","109","2019-07-19"
"09:29:05","108","2019-07-19"
"09:29:10","104","2019-07-19"
"09:29:20","102","2019-07-19"
"09:29:25","100","2019-07-19"
"09:29:30","108","2019-07-19"
"09:29:35","108","2019-07-19"
"09:29:50","107","2019-07-19"
"09:30:00","105","2019-07-19"
"09:30:05","103","2019-07-19"
"09:30:10","105","2019-07-19"
"09:30:15","103","2019-07-19"
"09:30:20","99","2019-07-19"
"09:30:25","102","2019-07-19"
"09:30:30","103","2019-07-19"
"09:30:35","104","2019-07-19"
"09:30:40","105","2019-07-19"
"09:30:45","96","2019-07-19"
"09:30:50","91","2019-07-19"
"09:30:55","84","2019-07-19"
"09:31:00","83","2019-07-19"
"09:31:10","82","2019-07-19"
"09:31:20","86","2019-07-19"
"09:31:30","87","2019-07-19"
"09:31:35","91","2019-07-19"
"09:31:40","91","2019-07-19"
"09:31:55","88","2019-07-19"
"09:32:00","84","2019-07-19"
"09:32:05","88","2019-07-19"
"09:32:20","88","2019-07-19"
"09:32:25","90","2019-07-19"
"09:32:32","90","2019-07-19"
"09:32:37","88","2019-07-19"
"09:32:42","91","2019-07-19"
"09:32:47","93","2019-07-19"
"09:32:52","94","2019-07-19"
"09:32:57","95","2019-07-19"
"09:33:02","93","2019-07-19"
"09:33:07","92","2019-07-19"
"09:33:12","92","2019-07-19"
"09:33:17","91","2019-07-19"
"09:33:27","90","2019-07-19"
"09:33:37","90","2019-07-19"
"09:33:42","97","2019-07-19"
"09:33:47","103","2019-07-19"
"09:33:52","106","2019-07-19"
"09:33:57","107","2019-07-19"
"09:34:02","106","2019-07-19"
"09:34:07","105","2019-07-19"
"09:34:12","106","2019-07-19"
"09:34:17","105","2019-07-19"
"09:34:22","104","2019-07-19"
"09:34:27","105","2019-07-19"
"09:34:32","104","2019-07-19"
"09:34:37","100","2019-07-19"
"09:34:42","92","2019-07-19"
"09:34:47","94","2019-07-19"
"09:34:52","96","2019-07-19"
"09:34:58","97","2019-07-19"
"09:35:08","97","2019-07-19"
"09:35:23","97","2019-07-19"
"09:35:28","98","2019-07-19"
"09:35:38","102","2019-07-19"
"09:35:53","102","2019-07-19"
"09:36:03","99","2019-07-19"
"09:36:08","98","2019-07-19"
"09:36:23","96","2019-07-19"
"09:36:28","95","2019-07-19"
"09:36:33","94","2019-07-19"
"09:36:38","92","2019-07-19"
"09:36:43","90","2019-07-19"
"09:36:48","90","2019-07-19"
"09:36:53","91","2019-07-19"
"09:36:58","88","2019-07-19"
"09:37:03","85","2019-07-19"
"09:37:08","86","2019-07-19"
"09:37:18","87","2019-07-19"
"09:37:23","90","2019-07-19"
"09:37:28","99","2019-07-19"
"09:37:33","98","2019-07-19"
"09:37:38","96","2019-07-19"
"09:37:43","95","2019-07-19"
"09:37:48","92","2019-07-19"
"09:37:53","91","2019-07-19"
"09:38:00","89","2019-07-19"
"09:38:05","90","2019-07-19"
"09:38:10","92","2019-07-19"
"09:38:15","89","2019-07-19"
"09:38:20","85","2019-07-19"
"09:38:25","98","2019-07-19"
"09:38:30","99","2019-07-19"
"09:38:40","97","2019-07-19"
"09:38:50","96","2019-07-19"
"09:38:55","94","2019-07-19"
"09:39:00","95","2019-07-19"
"09:39:10","94","2019-07-19"
"09:39:15","94","2019-07-19"
"09:39:20","85","2019-07-19"
"09:39:25","84","2019-07-19"
"09:39:30","85","2019-07-19"
"09:39:35","89","2019-07-19"
"09:39:40","90","2019-07-19"
"09:39:45","90","2019-07-19"
"09:39:50","93","2019-07-19"
"09:39:55","94","2019-07-19"
"09:40:00","95","2019-07-19"
"09:40:05","93","2019-07-19"
"09:40:10","94","2019-07-19"
"09:40:25","94","2019-07-19"
"09:40:26","94","2019-07-19"
"09:40:31","95","2019-07-19"
"09:40:36","96","2019-07-19"
"09:40:41","97","2019-07-19"
"09:40:46","105","2019-07-19"
"09:41:01","104","2019-07-19"
"09:41:16","105","2019-07-19"
"09:41:31","105","2019-07-19"
"09:41:41","104","2019-07-19"
"09:41:56","104","2019-07-19"
"09:42:11","104","2019-07-19"
"09:42:26","104","2019-07-19"
"09:42:31","105","2019-07-19"
"09:42:36","111","2019-07-19"
"09:42:41","114","2019-07-19"
"09:42:56","114","2019-07-19"
"09:43:01","117","2019-07-19"
"09:43:06","115","2019-07-19"
"09:43:11","110","2019-07-19"
"09:43:16","108","2019-07-19"
"09:43:21","106","2019-07-19"
"09:43:36","107","2019-07-19"
"09:43:41","106","2019-07-19"
"09:43:46","102","2019-07-19"
"09:43:51","102","2019-07-19"
"09:44:01","103","2019-07-19"
"09:44:08","103","2019-07-19"
"09:44:13","105","2019-07-19"
"09:44:18","104","2019-07-19"
"09:44:28","102","2019-07-19"
"09:44:33","103","2019-07-19"
"09:44:38","105","2019-07-19"
"09:44:43","108","2019-07-19"
"09:44:48","109","2019-07-19"
"09:44:58","105","2019-07-19"
"09:45:03","108","2019-07-19"
"09:45:08","106","2019-07-19"
"09:45:13","107","2019-07-19"
"09:45:18","109","2019-07-19"
"09:45:23","106","2019-07-19"
"09:45:28","104","2019-07-19"
"09:45:38","103","2019-07-19"
"09:45:43","107","2019-07-19"
"09:45:48","99","2019-07-19"
"09:45:53","105","2019-07-19"
"09:45:58","104","2019-07-19"
"09:46:13","100","2019-07-19"
"09:46:18","100","2019-07-19"
"09:46:28","101","2019-07-19"
"09:46:43","105","2019-07-19"
"09:46:48","106","2019-07-19"
"09:46:53","107","2019-07-19"
"09:46:58","108","2019-07-19"
"09:47:04","114","2019-07-19"
"09:47:09","117","2019-07-19"
"09:47:14","114","2019-07-19"
"09:47:19","105","2019-07-19"
"09:47:24","106","2019-07-19"
"09:47:29","103","2019-07-19"
"09:47:34","106","2019-07-19"
"09:47:39","111","2019-07-19"
"09:47:44","112","2019-07-19"
"09:47:54","105","2019-07-19"
"09:47:59","106","2019-07-19"
"09:48:04","105","2019-07-19"
"09:48:09","107","2019-07-19"
"09:48:14","108","2019-07-19"
"09:48:19","109","2019-07-19"
"09:48:24","109","2019-07-19"
"09:48:29","110","2019-07-19"
"09:48:34","109","2019-07-19"
"09:48:39","107","2019-07-19"
"09:48:44","103","2019-07-19"
"09:48:49","106","2019-07-19"
"09:48:54","107","2019-07-19"
"09:48:59","108","2019-07-19"
"09:49:09","106","2019-07-19"
"09:49:19","105","2019-07-19"
"09:49:29","104","2019-07-19"
"09:49:36","104","2019-07-19"
"09:49:41","101","2019-07-19"
"09:49:46","95","2019-07-19"
"09:49:51","98","2019-07-19"
"09:50:01","96","2019-07-19"
"09:50:06","92","2019-07-19"
"09:50:11","90","2019-07-19"
"09:50:26","90","2019-07-19"
"09:50:41","90","2019-07-19"
"09:50:51","88","2019-07-19"
"09:50:56","86","2019-07-19"
"09:51:01","82","2019-07-19"
"09:51:16","80","2019-07-19"
"09:51:26","82","2019-07-19"
"09:51:31","81","2019-07-19"
"09:51:36","80","2019-07-19"
"09:51:46","76","2019-07-19"
"09:51:51","75","2019-07-19"
"09:51:56","76","2019-07-19"
"09:52:01","77","2019-07-19"
"09:52:06","79","2019-07-19"
"09:52:21","81","2019-07-19"
"09:52:26","83","2019-07-19"
"09:52:41","83","2019-07-19"
