"time","value","Date"
"09:26:20","70","2019-05-22"
"09:33:31","70","2019-05-22"
"09:33:44","70","2019-05-22"
"09:33:49","79","2019-05-22"
"09:33:59","97","2019-05-22"
"09:34:04","114","2019-05-22"
"09:34:09","126","2019-05-22"
"09:34:14","125","2019-05-22"
"09:34:24","129","2019-05-22"
"09:34:29","127","2019-05-22"
"09:34:34","129","2019-05-22"
"09:34:49","123","2019-05-22"
"09:34:54","122","2019-05-22"
"09:34:59","127","2019-05-22"
"09:35:14","127","2019-05-22"
"09:35:24","121","2019-05-22"
"09:35:29","118","2019-05-22"
"09:35:34","117","2019-05-22"
"09:35:39","111","2019-05-22"
"09:35:44","108","2019-05-22"
"09:35:49","107","2019-05-22"
"09:35:54","110","2019-05-22"
"09:35:59","114","2019-05-22"
"09:36:05","112","2019-05-22"
"09:36:10","115","2019-05-22"
"09:36:15","111","2019-05-22"
"09:36:25","113","2019-05-22"
"09:36:30","116","2019-05-22"
"09:36:45","116","2019-05-22"
"09:36:55","112","2019-05-22"
"09:37:00","115","2019-05-22"
"09:37:10","114","2019-05-22"
"09:37:20","113","2019-05-22"
"09:37:35","111","2019-05-22"
"09:37:40","110","2019-05-22"
"09:37:45","107","2019-05-22"
"09:38:00","107","2019-05-22"
"09:38:06","107","2019-05-22"
"09:38:16","105","2019-05-22"
"09:38:26","103","2019-05-22"
"09:38:31","103","2019-05-22"
"09:38:36","105","2019-05-22"
"09:38:41","107","2019-05-22"
"09:38:46","110","2019-05-22"
"09:38:51","107","2019-05-22"
"09:38:56","105","2019-05-22"
"09:39:01","107","2019-05-22"
"09:39:06","108","2019-05-22"
"09:39:11","110","2019-05-22"
"09:39:16","111","2019-05-22"
"09:39:26","107","2019-05-22"
"09:39:31","110","2019-05-22"
"09:39:36","108","2019-05-22"
"09:39:51","106","2019-05-22"
"09:39:56","108","2019-05-22"
"09:40:06","109","2019-05-22"
"09:40:11","108","2019-05-22"
"09:40:26","108","2019-05-22"
"09:40:41","105","2019-05-22"
"09:40:46","104","2019-05-22"
"09:40:51","99","2019-05-22"
"09:40:56","99","2019-05-22"
"09:41:06","97","2019-05-22"
"09:41:11","96","2019-05-22"
"09:41:18","97","2019-05-22"
"09:41:33","97","2019-05-22"
"09:41:38","96","2019-05-22"
"09:41:43","94","2019-05-22"
"09:41:53","95","2019-05-22"
"09:41:58","96","2019-05-22"
"09:42:03","98","2019-05-22"
"09:42:18","99","2019-05-22"
"09:42:23","101","2019-05-22"
"09:42:28","102","2019-05-22"
"09:42:33","103","2019-05-22"
"09:42:38","102","2019-05-22"
"09:42:43","101","2019-05-22"
"09:42:48","102","2019-05-22"
"09:42:53","103","2019-05-22"
"09:42:58","104","2019-05-22"
"09:43:03","103","2019-05-22"
"09:43:08","102","2019-05-22"
"09:43:13","99","2019-05-22"
"09:43:18","97","2019-05-22"
"09:43:37","99","2019-05-22"
"09:43:42","98","2019-05-22"
"09:43:47","98","2019-05-22"
"09:43:52","97","2019-05-22"
"09:44:02","93","2019-05-22"
"09:44:07","94","2019-05-22"
"09:44:17","95","2019-05-22"
"09:44:22","96","2019-05-22"
"09:44:27","98","2019-05-22"
"09:44:33","162","2019-05-22"
"09:44:38","162","2019-05-22"
"09:44:48","161","2019-05-22"
"09:44:53","159","2019-05-22"
"09:45:08","159","2019-05-22"
"09:45:23","169","2019-05-22"
"09:45:28","169","2019-05-22"
"09:45:43","169","2019-05-22"
"09:45:53","166","2019-05-22"
"09:46:14","166","2019-05-22"
"09:46:29","166","2019-05-22"
"09:46:44","164","2019-05-22"
"09:46:54","164","2019-05-22"
"09:47:09","163","2019-05-22"
"09:47:24","163","2019-05-22"
"09:47:39","163","2019-05-22"
"09:47:54","163","2019-05-22"
"09:47:59","162","2019-05-22"
"09:48:14","162","2019-05-22"
"09:48:19","161","2019-05-22"
"09:48:34","158","2019-05-22"
"09:48:39","154","2019-05-22"
"09:48:49","154","2019-05-22"
"09:48:59","152","2019-05-22"
"09:49:14","150","2019-05-22"
"09:49:29","150","2019-05-22"
"09:49:34","149","2019-05-22"
"09:49:39","147","2019-05-22"
"09:49:50","147","2019-05-22"
"09:49:55","144","2019-05-22"
"09:50:00","142","2019-05-22"
"09:50:16","142","2019-05-22"
"09:50:31","142","2019-05-22"
"09:50:46","142","2019-05-22"
"09:52:07","70","2019-05-22"
"09:52:17","90","2019-05-22"
"09:52:22","80","2019-05-22"
"09:52:32","80","2019-05-22"
"09:52:37","78","2019-05-22"
"09:52:42","80","2019-05-22"
"09:52:52","88","2019-05-22"
"09:52:57","102","2019-05-22"
"09:53:07","106","2019-05-22"
"09:53:12","108","2019-05-22"
"09:53:17","106","2019-05-22"
"09:53:22","104","2019-05-22"
"09:53:27","105","2019-05-22"
"10:15:30","70","2019-05-22"
"10:15:40","74","2019-05-22"
"10:15:54","80","2019-05-22"
"10:16:09","80","2019-05-22"
"10:16:14","92","2019-05-22"
"10:16:19","104","2019-05-22"
"10:16:34","104","2019-05-22"
"10:16:39","100","2019-05-22"
"10:16:49","96","2019-05-22"
"10:17:04","85","2019-05-22"
"10:17:09","82","2019-05-22"
"10:17:19","81","2019-05-22"
"10:17:29","84","2019-05-22"
"10:17:44","66","2019-05-22"
"10:17:49","65","2019-05-22"
"10:17:54","63","2019-05-22"
"10:17:59","62","2019-05-22"
"10:18:04","63","2019-05-22"
"10:18:14","64","2019-05-22"
"10:18:19","65","2019-05-22"
"10:18:24","64","2019-05-22"
"10:18:34","65","2019-05-22"
"10:18:39","65","2019-05-22"
"10:18:54","65","2019-05-22"
"10:18:56","65","2019-05-22"
"10:19:06","64","2019-05-22"
"10:19:11","63","2019-05-22"
"10:19:26","63","2019-05-22"
"10:19:41","63","2019-05-22"
"10:19:51","67","2019-05-22"
"10:19:56","68","2019-05-22"
"10:20:06","68","2019-05-22"
"10:20:11","69","2019-05-22"
"10:20:16","70","2019-05-22"
"10:20:26","69","2019-05-22"
"10:20:36","66","2019-05-22"
"10:20:41","65","2019-05-22"
"10:20:56","63","2019-05-22"
"10:21:01","62","2019-05-22"
"10:21:06","68","2019-05-22"
"10:21:11","69","2019-05-22"
"10:21:16","68","2019-05-22"
"10:21:31","69","2019-05-22"
"10:21:36","67","2019-05-22"
"10:21:46","66","2019-05-22"
"10:21:51","65","2019-05-22"
"10:21:56","66","2019-05-22"
"10:22:01","69","2019-05-22"
"10:22:06","68","2019-05-22"
"10:22:11","67","2019-05-22"
"10:22:16","69","2019-05-22"
"10:22:22","69","2019-05-22"
"10:22:27","66","2019-05-22"
"10:22:37","62","2019-05-22"
"10:22:42","63","2019-05-22"
"10:22:52","70","2019-05-22"
"10:22:57","69","2019-05-22"
"10:23:02","70","2019-05-22"
"10:23:07","70","2019-05-22"
"10:23:12","69","2019-05-22"
"10:23:17","68","2019-05-22"
"10:23:32","67","2019-05-22"
"10:23:47","67","2019-05-22"
"10:24:02","67","2019-05-22"
"10:24:17","67","2019-05-22"
"10:24:22","67","2019-05-22"
"10:24:27","67","2019-05-22"
"10:24:42","67","2019-05-22"
"10:24:57","67","2019-05-22"
"10:25:07","68","2019-05-22"
"10:25:12","70","2019-05-22"
"10:25:27","70","2019-05-22"
"10:25:42","70","2019-05-22"
"10:25:57","70","2019-05-22"
"10:26:02","70","2019-05-22"
"10:26:07","71","2019-05-22"
"10:26:17","71","2019-05-22"
"10:26:32","70","2019-05-22"
"10:26:34","70","2019-05-22"
"10:26:39","71","2019-05-22"
"10:26:54","71","2019-05-22"
"10:26:59","71","2019-05-22"
"10:27:09","70","2019-05-22"
"10:27:14","70","2019-05-22"
"10:27:19","72","2019-05-22"
"10:27:24","73","2019-05-22"
"10:27:29","74","2019-05-22"
"10:27:34","74","2019-05-22"
"10:27:39","71","2019-05-22"
"10:27:44","69","2019-05-22"
"10:27:49","68","2019-05-22"
"10:27:54","68","2019-05-22"
"10:27:59","69","2019-05-22"
"10:28:04","70","2019-05-22"
"10:28:09","70","2019-05-22"
"10:28:19","69","2019-05-22"
"10:28:24","68","2019-05-22"
"10:28:34","67","2019-05-22"
"10:28:39","68","2019-05-22"
"10:28:44","70","2019-05-22"
"10:28:59","68","2019-05-22"
"10:29:04","66","2019-05-22"
"10:29:14","68","2019-05-22"
"10:29:24","69","2019-05-22"
"10:29:29","69","2019-05-22"
"10:29:36","69","2019-05-22"
"10:29:46","68","2019-05-22"
"10:29:51","67","2019-05-22"
"10:30:01","69","2019-05-22"
"10:30:06","70","2019-05-22"
"10:30:11","71","2019-05-22"
"10:30:21","69","2019-05-22"
"10:30:26","68","2019-05-22"
"10:30:36","69","2019-05-22"
"10:30:41","70","2019-05-22"
"10:30:46","71","2019-05-22"
"10:30:51","72","2019-05-22"
"10:30:56","73","2019-05-22"
"10:31:06","73","2019-05-22"
"10:31:21","73","2019-05-22"
"10:31:26","72","2019-05-22"
