"time","value","Date"
"10:28:15","94","2019-05-14"
"10:28:17","94","2019-05-14"
"10:28:22","91","2019-05-14"
"10:28:27","88","2019-05-14"
"10:28:42","88","2019-05-14"
"10:28:47","87","2019-05-14"
"10:29:02","87","2019-05-14"
"10:29:17","87","2019-05-14"
"10:29:32","87","2019-05-14"
"10:29:47","88","2019-05-14"
"10:29:52","87","2019-05-14"
"10:29:57","86","2019-05-14"
"10:30:02","87","2019-05-14"
"10:30:07","88","2019-05-14"
"10:30:12","89","2019-05-14"
"10:30:17","88","2019-05-14"
"10:30:32","88","2019-05-14"
"10:30:47","88","2019-05-14"
"10:31:02","88","2019-05-14"
"10:31:17","88","2019-05-14"
"10:31:32","89","2019-05-14"
"10:31:42","89","2019-05-14"
"10:31:47","88","2019-05-14"
"10:32:02","88","2019-05-14"
"10:32:17","88","2019-05-14"
"10:32:22","87","2019-05-14"
"10:32:27","87","2019-05-14"
"10:32:42","87","2019-05-14"
"10:32:44","87","2019-05-14"
"10:32:54","86","2019-05-14"
"10:32:59","85","2019-05-14"
"10:33:04","82","2019-05-14"
"10:33:19","82","2019-05-14"
"10:33:24","80","2019-05-14"
"10:33:39","80","2019-05-14"
"10:33:49","81","2019-05-14"
"10:34:04","81","2019-05-14"
"10:34:19","81","2019-05-14"
"10:34:24","82","2019-05-14"
"14:54:42","70","2019-05-14"
"14:54:52","73","2019-05-14"
"14:54:57","72","2019-05-14"
"14:55:02","81","2019-05-14"
"14:55:07","100","2019-05-14"
"14:55:12","103","2019-05-14"
"14:55:22","107","2019-05-14"
"14:55:27","107","2019-05-14"
"14:58:16","70","2019-05-14"
"14:58:41","70","2019-05-14"
"14:58:51","61","2019-05-14"
"14:58:56","62","2019-05-14"
"15:01:11","70","2019-05-14"
"15:01:49","70","2019-05-14"
"15:01:57","70","2019-05-14"
"15:02:07","73","2019-05-14"
"15:02:12","77","2019-05-14"
"15:02:27","77","2019-05-14"
"15:02:33","77","2019-05-14"
"15:02:43","83","2019-05-14"
"15:02:48","87","2019-05-14"
"15:02:53","91","2019-05-14"
"15:02:58","94","2019-05-14"
