"time","value","Date"
"14:53:33","70","2019-07-16"
"14:53:48","97","2019-07-16"
"14:53:53","119","2019-07-16"
"14:53:58","113","2019-07-16"
"14:54:03","120","2019-07-16"
"14:54:08","120","2019-07-16"
"14:54:13","125","2019-07-16"
"14:54:23","122","2019-07-16"
"14:54:36","123","2019-07-16"
"14:54:41","123","2019-07-16"
"14:55:08","70","2019-07-16"
"14:55:32","70","2019-07-16"
"14:56:00","70","2019-07-16"
"14:56:10","64","2019-07-16"
"14:56:20","75","2019-07-16"
"14:56:35","86","2019-07-16"
"14:56:50","77","2019-07-16"
"14:56:55","81","2019-07-16"
"14:57:00","80","2019-07-16"
"14:57:10","78","2019-07-16"
"14:57:20","79","2019-07-16"
"14:57:25","78","2019-07-16"
"14:57:30","79","2019-07-16"
"14:57:35","80","2019-07-16"
"14:57:40","81","2019-07-16"
"14:57:45","82","2019-07-16"
"14:57:50","81","2019-07-16"
"14:57:55","83","2019-07-16"
"14:58:00","82","2019-07-16"
"14:58:15","82","2019-07-16"
"14:58:20","80","2019-07-16"
"14:58:25","79","2019-07-16"
"14:58:40","79","2019-07-16"
"14:58:55","79","2019-07-16"
"14:59:10","79","2019-07-16"
"14:59:15","81","2019-07-16"
"14:59:21","81","2019-07-16"
"14:59:36","81","2019-07-16"
"14:59:46","81","2019-07-16"
"15:00:01","81","2019-07-16"
"15:00:16","81","2019-07-16"
"15:00:26","82","2019-07-16"
"15:00:31","81","2019-07-16"
"15:00:46","81","2019-07-16"
"15:00:51","76","2019-07-16"
"15:00:56","81","2019-07-16"
"15:01:01","82","2019-07-16"
"15:01:11","83","2019-07-16"
"15:01:16","82","2019-07-16"
"15:01:21","84","2019-07-16"
"15:01:36","84","2019-07-16"
"15:01:41","80","2019-07-16"
"15:01:46","82","2019-07-16"
"15:01:51","83","2019-07-16"
"15:01:56","83","2019-07-16"
"15:02:06","82","2019-07-16"
"15:02:11","83","2019-07-16"
"15:02:16","81","2019-07-16"
"15:02:26","82","2019-07-16"
"15:02:36","81","2019-07-16"
"15:02:51","79","2019-07-16"
"15:02:56","79","2019-07-16"
"15:03:01","80","2019-07-16"
"15:03:08","81","2019-07-16"
"15:03:23","77","2019-07-16"
"15:03:28","76","2019-07-16"
"15:03:33","77","2019-07-16"
"15:03:43","77","2019-07-16"
"15:03:53","78","2019-07-16"
"15:04:03","77","2019-07-16"
"15:04:13","75","2019-07-16"
"15:04:18","74","2019-07-16"
"15:04:33","74","2019-07-16"
"15:04:38","75","2019-07-16"
"15:04:43","71","2019-07-16"
"15:04:48","74","2019-07-16"
"15:04:53","74","2019-07-16"
"15:04:58","74","2019-07-16"
"15:05:08","75","2019-07-16"
"15:05:13","77","2019-07-16"
"15:05:18","76","2019-07-16"
"15:05:23","77","2019-07-16"
