"time","value","Date"
"14:51:50","70","2019-07-15"
"14:52:00","111","2019-07-15"
"14:52:09","123","2019-07-15"
"14:52:14","122","2019-07-15"
"14:52:24","122","2019-07-15"
"14:52:36","122","2019-07-15"
"14:52:41","120","2019-07-15"
"14:52:56","120","2019-07-15"
"14:53:11","120","2019-07-15"
"14:53:16","117","2019-07-15"
"14:53:21","115","2019-07-15"
"14:53:26","110","2019-07-15"
"14:53:41","111","2019-07-15"
"14:53:51","110","2019-07-15"
"14:53:56","109","2019-07-15"
"14:54:01","108","2019-07-15"
"14:54:06","107","2019-07-15"
"14:54:16","110","2019-07-15"
"14:54:26","111","2019-07-15"
"14:54:31","110","2019-07-15"
"14:54:41","109","2019-07-15"
"14:54:46","103","2019-07-15"
"14:54:51","102","2019-07-15"
"14:55:06","103","2019-07-15"
"14:55:11","104","2019-07-15"
"14:55:21","103","2019-07-15"
"14:55:26","102","2019-07-15"
"14:55:41","105","2019-07-15"
"14:55:46","106","2019-07-15"
"14:56:01","106","2019-07-15"
"14:56:06","105","2019-07-15"
"14:56:11","103","2019-07-15"
"14:56:18","100","2019-07-15"
"14:57:52","70","2019-07-15"
"14:59:03","70","2019-07-15"
"14:59:13","90","2019-07-15"
"14:59:18","100","2019-07-15"
"14:59:37","70","2019-07-15"
"15:00:13","70","2019-07-15"
"15:00:18","70","2019-07-15"
"15:01:06","70","2019-07-15"
"15:01:41","70","2019-07-15"
"15:02:02","70","2019-07-15"
"15:02:14","70","2019-07-15"
"15:02:19","88","2019-07-15"
"15:02:29","91","2019-07-15"
"15:02:39","98","2019-07-15"
"15:02:44","115","2019-07-15"
"15:02:49","109","2019-07-15"
"15:02:54","102","2019-07-15"
"15:03:04","100","2019-07-15"
"15:03:14","89","2019-07-15"
"15:03:24","88","2019-07-15"
"15:03:29","72","2019-07-15"
"15:03:34","75","2019-07-15"
"15:03:39","76","2019-07-15"
"15:03:44","76","2019-07-15"
"15:03:54","73","2019-07-15"
"15:04:09","72","2019-07-15"
"15:04:14","76","2019-07-15"
"15:04:19","76","2019-07-15"
"15:04:34","76","2019-07-15"
"15:04:39","75","2019-07-15"
