"time","value","Date"
"16:10:30","103","2019-06-03"
"16:10:40","122","2019-06-03"
"16:10:45","125","2019-06-03"
"16:10:50","134","2019-06-03"
"16:10:55","135","2019-06-03"
"16:11:00","132","2019-06-03"
"16:11:05","130","2019-06-03"
"16:11:15","125","2019-06-03"
"16:11:20","122","2019-06-03"
"16:11:25","124","2019-06-03"
"16:14:15","70","2019-06-03"
"16:14:26","70","2019-06-03"
"16:17:57","70","2019-06-03"
"16:18:13","70","2019-06-03"
"16:18:56","70","2019-06-03"
"16:19:13","70","2019-06-03"
"16:20:46","70","2019-06-03"
"16:21:01","77","2019-06-03"
"16:21:13","77","2019-06-03"
"16:21:18","92","2019-06-03"
"16:21:23","83","2019-06-03"
"16:21:39","70","2019-06-03"
"16:21:49","103","2019-06-03"
"16:22:03","103","2019-06-03"
"16:22:08","108","2019-06-03"
"16:22:13","111","2019-06-03"
"16:22:23","102","2019-06-03"
"16:22:28","109","2019-06-03"
"16:22:33","104","2019-06-03"
"16:22:38","102","2019-06-03"
"16:22:43","98","2019-06-03"
"16:22:48","98","2019-06-03"
"16:22:53","99","2019-06-03"
"16:22:58","99","2019-06-03"
"16:23:03","100","2019-06-03"
"16:23:08","102","2019-06-03"
"16:23:13","103","2019-06-03"
"16:23:18","107","2019-06-03"
"16:23:23","106","2019-06-03"
"16:23:33","108","2019-06-03"
"16:23:38","110","2019-06-03"
"16:23:43","112","2019-06-03"
"16:23:48","115","2019-06-03"
"16:23:53","114","2019-06-03"
"16:23:58","112","2019-06-03"
"16:24:03","110","2019-06-03"
"16:24:08","105","2019-06-03"
"16:24:13","102","2019-06-03"
"16:24:18","105","2019-06-03"
"16:24:25","101","2019-06-03"
"16:24:30","98","2019-06-03"
"16:24:35","96","2019-06-03"
"16:24:50","95","2019-06-03"
"16:24:55","96","2019-06-03"
"16:25:00","99","2019-06-03"
"16:25:05","101","2019-06-03"
"16:25:10","103","2019-06-03"
"16:25:15","104","2019-06-03"
"16:25:20","103","2019-06-03"
"16:25:25","102","2019-06-03"
"16:25:30","107","2019-06-03"
"16:25:35","115","2019-06-03"
"16:25:40","118","2019-06-03"
"16:25:45","121","2019-06-03"
"16:25:50","120","2019-06-03"
"16:25:55","127","2019-06-03"
"16:26:00","132","2019-06-03"
"16:26:05","131","2019-06-03"
"16:26:10","126","2019-06-03"
"16:26:15","125","2019-06-03"
"16:26:20","126","2019-06-03"
"16:26:25","123","2019-06-03"
"16:26:30","121","2019-06-03"
"16:26:35","124","2019-06-03"
"16:26:40","130","2019-06-03"
"16:26:46","138","2019-06-03"
"16:26:56","132","2019-06-03"
"16:27:01","128","2019-06-03"
"16:27:06","124","2019-06-03"
"16:27:11","123","2019-06-03"
"16:27:16","118","2019-06-03"
"16:27:21","113","2019-06-03"
"16:27:26","108","2019-06-03"
"16:27:31","104","2019-06-03"
"16:27:36","99","2019-06-03"
"16:27:41","95","2019-06-03"
"16:27:56","96","2019-06-03"
"16:28:06","95","2019-06-03"
"16:28:11","94","2019-06-03"
"16:28:16","91","2019-06-03"
"16:28:21","88","2019-06-03"
"16:28:31","90","2019-06-03"
"16:28:36","88","2019-06-03"
"16:28:41","89","2019-06-03"
"16:28:51","90","2019-06-03"
"16:29:01","91","2019-06-03"
"16:29:06","92","2019-06-03"
"16:29:16","91","2019-06-03"
"16:29:26","90","2019-06-03"
"16:29:31","89","2019-06-03"
"16:29:36","86","2019-06-03"
"16:29:41","85","2019-06-03"
"16:29:47","86","2019-06-03"
"16:29:52","87","2019-06-03"
"16:29:57","89","2019-06-03"
"16:30:02","92","2019-06-03"
"16:30:07","93","2019-06-03"
"16:30:12","98","2019-06-03"
"16:30:17","97","2019-06-03"
"16:30:22","93","2019-06-03"
"16:30:32","96","2019-06-03"
"16:30:37","98","2019-06-03"
"16:30:42","97","2019-06-03"
"16:30:47","98","2019-06-03"
"16:30:57","95","2019-06-03"
"16:31:12","95","2019-06-03"
"16:31:27","95","2019-06-03"
"16:31:37","93","2019-06-03"
"16:31:42","92","2019-06-03"
"16:31:47","91","2019-06-03"
"16:31:52","88","2019-06-03"
"16:31:57","91","2019-06-03"
"16:32:02","87","2019-06-03"
"16:32:17","91","2019-06-03"
"16:32:22","93","2019-06-03"
"16:32:32","92","2019-06-03"
"16:32:37","93","2019-06-03"
"16:32:42","95","2019-06-03"
"16:32:47","99","2019-06-03"
"16:32:54","105","2019-06-03"
"16:32:59","104","2019-06-03"
"16:33:14","105","2019-06-03"
"16:33:19","108","2019-06-03"
"16:33:24","109","2019-06-03"
"16:33:29","111","2019-06-03"
"16:33:34","113","2019-06-03"
"16:33:39","115","2019-06-03"
"16:33:49","114","2019-06-03"
"16:33:54","110","2019-06-03"
"16:33:59","99","2019-06-03"
"16:34:09","100","2019-06-03"
"16:34:14","97","2019-06-03"
"16:34:19","98","2019-06-03"
"16:34:24","100","2019-06-03"
"16:34:39","100","2019-06-03"
"16:34:44","101","2019-06-03"
"16:34:49","99","2019-06-03"
"16:34:54","96","2019-06-03"
"16:34:59","92","2019-06-03"
"16:35:04","96","2019-06-03"
"16:35:09","100","2019-06-03"
"16:35:19","101","2019-06-03"
"16:35:24","102","2019-06-03"
"16:35:29","107","2019-06-03"
"16:35:34","114","2019-06-03"
"16:35:41","116","2019-06-03"
"16:35:51","117","2019-06-03"
"16:35:56","112","2019-06-03"
"16:36:01","111","2019-06-03"
"16:36:06","114","2019-06-03"
"16:36:11","112","2019-06-03"
"16:36:16","111","2019-06-03"
"16:36:21","110","2019-06-03"
"16:36:26","109","2019-06-03"
"16:36:31","108","2019-06-03"
"16:36:41","107","2019-06-03"
"16:36:51","106","2019-06-03"
"16:36:56","104","2019-06-03"
"16:37:01","103","2019-06-03"
"16:37:06","99","2019-06-03"
"16:37:16","100","2019-06-03"
"16:37:21","101","2019-06-03"
"16:37:26","99","2019-06-03"
"16:37:31","100","2019-06-03"
"16:37:36","101","2019-06-03"
"16:37:41","102","2019-06-03"
"16:37:46","99","2019-06-03"
"16:37:51","100","2019-06-03"
"16:37:56","89","2019-06-03"
"16:38:01","90","2019-06-03"
"16:38:11","93","2019-06-03"
"16:38:17","93","2019-06-03"
"16:38:32","94","2019-06-03"
"16:38:37","96","2019-06-03"
"16:38:42","98","2019-06-03"
"16:38:47","97","2019-06-03"
"16:39:02","97","2019-06-03"
"16:39:07","99","2019-06-03"
"16:39:12","98","2019-06-03"
"16:39:17","97","2019-06-03"
"16:39:22","99","2019-06-03"
"16:39:32","97","2019-06-03"
"16:39:37","95","2019-06-03"
"16:39:47","93","2019-06-03"
"16:39:52","95","2019-06-03"
"16:39:57","91","2019-06-03"
"16:40:02","93","2019-06-03"
"16:40:07","94","2019-06-03"
"16:40:12","95","2019-06-03"
"16:40:22","96","2019-06-03"
"16:40:27","85","2019-06-03"
"16:40:32","86","2019-06-03"
"16:40:37","87","2019-06-03"
"16:40:42","88","2019-06-03"
"16:40:52","86","2019-06-03"
"16:40:57","86","2019-06-03"
"16:41:02","84","2019-06-03"
"16:41:08","84","2019-06-03"
"16:41:18","83","2019-06-03"
"16:41:23","86","2019-06-03"
"16:41:28","93","2019-06-03"
"16:41:33","96","2019-06-03"
"16:41:43","95","2019-06-03"
"16:41:48","93","2019-06-03"
"16:41:53","91","2019-06-03"
"16:42:08","89","2019-06-03"
"16:42:13","90","2019-06-03"
"16:42:18","87","2019-06-03"
"16:42:33","86","2019-06-03"
"16:42:43","84","2019-06-03"
"16:42:48","83","2019-06-03"
"16:42:53","85","2019-06-03"
"16:43:08","87","2019-06-03"
"16:43:18","84","2019-06-03"
"16:43:23","80","2019-06-03"
"16:43:28","78","2019-06-03"
"16:43:38","76","2019-06-03"
"16:43:48","76","2019-06-03"
"16:44:03","76","2019-06-03"
"16:44:18","76","2019-06-03"
"16:44:33","76","2019-06-03"
"16:44:48","76","2019-06-03"
"16:45:03","76","2019-06-03"
"16:45:18","78","2019-06-03"
"16:45:20","78","2019-06-03"
"16:45:25","82","2019-06-03"
"16:45:35","84","2019-06-03"
"16:45:40","87","2019-06-03"
"16:45:45","90","2019-06-03"
"16:45:50","89","2019-06-03"
"16:45:55","88","2019-06-03"
"16:46:10","91","2019-06-03"
"16:46:15","94","2019-06-03"
"16:46:20","93","2019-06-03"
"16:46:25","94","2019-06-03"
"16:46:30","93","2019-06-03"
"16:46:35","95","2019-06-03"
"16:46:40","96","2019-06-03"
"16:46:45","97","2019-06-03"
"16:47:00","96","2019-06-03"
"16:47:15","95","2019-06-03"
"16:47:20","94","2019-06-03"
"16:47:35","94","2019-06-03"
"16:47:40","94","2019-06-03"
"16:47:45","93","2019-06-03"
"16:47:50","93","2019-06-03"
"16:48:05","93","2019-06-03"
"16:48:15","95","2019-06-03"
"16:48:20","98","2019-06-03"
"16:48:30","96","2019-06-03"
"16:48:35","97","2019-06-03"
"16:48:42","96","2019-06-03"
"16:48:47","98","2019-06-03"
"16:48:52","101","2019-06-03"
"16:48:57","103","2019-06-03"
"16:49:02","101","2019-06-03"
"16:49:12","100","2019-06-03"
"16:49:17","101","2019-06-03"
"16:49:22","100","2019-06-03"
"16:49:32","102","2019-06-03"
"16:49:37","103","2019-06-03"
"16:49:42","105","2019-06-03"
"16:49:47","107","2019-06-03"
"16:49:52","108","2019-06-03"
"16:49:57","107","2019-06-03"
"16:50:02","108","2019-06-03"
"16:50:07","109","2019-06-03"
"16:50:17","110","2019-06-03"
"16:50:27","109","2019-06-03"
"16:50:37","108","2019-06-03"
"16:50:47","106","2019-06-03"
"16:51:02","106","2019-06-03"
"16:51:12","108","2019-06-03"
"16:51:17","113","2019-06-03"
"16:51:22","119","2019-06-03"
