"time","value","Date"
"08:54:21","70","2019-05-28"
"08:54:31","74","2019-05-28"
"08:54:36","111","2019-05-28"
"08:54:41","121","2019-05-28"
"08:54:46","120","2019-05-28"
"08:54:51","116","2019-05-28"
"08:55:01","120","2019-05-28"
"08:55:06","131","2019-05-28"
"08:55:11","133","2019-05-28"
"08:55:16","134","2019-05-28"
"08:55:21","137","2019-05-28"
"08:55:26","132","2019-05-28"
"09:01:50","70","2019-05-28"
"09:01:55","70","2019-05-28"
"09:32:15","70","2019-05-28"
"09:32:42","70","2019-05-28"
"09:32:57","70","2019-05-28"
"10:29:20","70","2019-05-28"
"10:58:23","70","2019-05-28"
"10:58:33","99","2019-05-28"
"11:07:51","70","2019-05-28"
"11:08:01","112","2019-05-28"
"11:08:06","131","2019-05-28"
"11:08:11","140","2019-05-28"
"11:08:16","140","2019-05-28"
"11:08:31","141","2019-05-28"
"11:08:36","142","2019-05-28"
"11:08:46","141","2019-05-28"
"11:08:51","137","2019-05-28"
"11:08:56","134","2019-05-28"
"11:09:01","125","2019-05-28"
"11:09:06","121","2019-05-28"
"11:09:21","121","2019-05-28"
"11:09:26","121","2019-05-28"
"11:09:36","114","2019-05-28"
"11:09:42","83","2019-05-28"
"11:09:47","81","2019-05-28"
"11:10:02","81","2019-05-28"
"11:10:12","80","2019-05-28"
"11:10:17","80","2019-05-28"
"11:10:22","79","2019-05-28"
"11:10:27","78","2019-05-28"
"11:10:37","77","2019-05-28"
"11:10:42","77","2019-05-28"
"11:10:47","77","2019-05-28"
"11:11:02","77","2019-05-28"
"11:11:17","78","2019-05-28"
"11:11:22","78","2019-05-28"
"11:11:32","80","2019-05-28"
"11:11:37","80","2019-05-28"
"11:11:42","81","2019-05-28"
"11:11:57","81","2019-05-28"
"11:12:07","83","2019-05-28"
"11:12:12","83","2019-05-28"
"11:12:17","84","2019-05-28"
"11:12:22","84","2019-05-28"
"11:12:37","84","2019-05-28"
"11:12:42","92","2019-05-28"
"11:12:47","91","2019-05-28"
"11:12:57","85","2019-05-28"
"11:13:12","85","2019-05-28"
"11:13:13","85","2019-05-28"
"11:13:23","85","2019-05-28"
"11:13:38","85","2019-05-28"
"11:13:43","86","2019-05-28"
"11:13:48","85","2019-05-28"
"11:13:53","90","2019-05-28"
"11:13:58","92","2019-05-28"
"11:14:03","91","2019-05-28"
"11:14:18","91","2019-05-28"
"11:14:23","88","2019-05-28"
"11:14:28","86","2019-05-28"
"11:14:43","87","2019-05-28"
"11:14:48","86","2019-05-28"
"11:14:53","85","2019-05-28"
"11:15:08","85","2019-05-28"
"11:15:18","84","2019-05-28"
"11:15:23","86","2019-05-28"
"11:15:28","85","2019-05-28"
"11:15:33","86","2019-05-28"
"11:15:38","84","2019-05-28"
"11:15:43","85","2019-05-28"
"11:15:48","79","2019-05-28"
"11:15:53","85","2019-05-28"
"11:15:58","89","2019-05-28"
"11:16:03","90","2019-05-28"
"11:16:18","86","2019-05-28"
"11:16:23","83","2019-05-28"
"11:16:31","86","2019-05-28"
"11:16:36","88","2019-05-28"
"11:16:41","89","2019-05-28"
"11:16:46","88","2019-05-28"
"11:16:51","86","2019-05-28"
"11:17:01","85","2019-05-28"
"11:17:11","83","2019-05-28"
"11:17:16","88","2019-05-28"
"11:17:21","82","2019-05-28"
"11:17:26","84","2019-05-28"
"11:17:31","77","2019-05-28"
"11:17:41","78","2019-05-28"
"11:17:46","79","2019-05-28"
"11:17:56","78","2019-05-28"
"11:18:01","77","2019-05-28"
"11:18:06","78","2019-05-28"
"11:18:16","80","2019-05-28"
"11:18:21","81","2019-05-28"
"11:18:26","82","2019-05-28"
"11:18:31","82","2019-05-28"
"11:18:36","84","2019-05-28"
"11:18:41","85","2019-05-28"
"11:18:46","87","2019-05-28"
"11:18:51","88","2019-05-28"
"11:19:01","87","2019-05-28"
"11:19:06","86","2019-05-28"
"11:19:11","87","2019-05-28"
"11:19:17","87","2019-05-28"
"11:19:22","86","2019-05-28"
"11:19:27","79","2019-05-28"
"11:19:42","74","2019-05-28"
"11:19:57","76","2019-05-28"
"11:20:02","77","2019-05-28"
"11:20:07","78","2019-05-28"
"11:20:12","79","2019-05-28"
"11:20:17","78","2019-05-28"
"11:20:22","79","2019-05-28"
"11:20:32","78","2019-05-28"
"11:20:37","79","2019-05-28"
"11:20:42","80","2019-05-28"
"11:20:47","81","2019-05-28"
"11:20:57","82","2019-05-28"
"11:21:02","82","2019-05-28"
"11:21:07","85","2019-05-28"
"11:21:17","84","2019-05-28"
"11:21:22","86","2019-05-28"
"11:21:27","87","2019-05-28"
"11:21:32","75","2019-05-28"
"11:21:37","79","2019-05-28"
"11:21:42","78","2019-05-28"
"11:21:57","81","2019-05-28"
"11:22:02","83","2019-05-28"
"11:22:07","84","2019-05-28"
"11:22:14","85","2019-05-28"
"11:22:19","87","2019-05-28"
"11:22:34","87","2019-05-28"
"11:22:44","88","2019-05-28"
"11:22:54","89","2019-05-28"
"11:22:59","90","2019-05-28"
"11:23:14","91","2019-05-28"
"11:23:19","92","2019-05-28"
"11:23:24","92","2019-05-28"
"11:23:29","95","2019-05-28"
"11:23:34","95","2019-05-28"
"11:23:39","96","2019-05-28"
"11:23:49","95","2019-05-28"
"11:23:54","93","2019-05-28"
"11:23:59","90","2019-05-28"
"11:24:04","86","2019-05-28"
"11:24:09","90","2019-05-28"
"11:24:14","89","2019-05-28"
"11:24:19","90","2019-05-28"
"11:24:34","90","2019-05-28"
"11:24:49","91","2019-05-28"
"11:24:54","97","2019-05-28"
"11:25:04","92","2019-05-28"
"11:25:09","96","2019-05-28"
"11:25:14","97","2019-05-28"
"11:25:29","97","2019-05-28"
"11:25:34","96","2019-05-28"
"11:25:41","95","2019-05-28"
"11:25:46","89","2019-05-28"
"11:25:56","91","2019-05-28"
"11:26:01","90","2019-05-28"
"11:26:06","93","2019-05-28"
"11:26:11","98","2019-05-28"
"11:26:16","92","2019-05-28"
"11:26:21","94","2019-05-28"
"11:26:31","95","2019-05-28"
"11:26:36","94","2019-05-28"
"11:26:51","91","2019-05-28"
"11:26:56","96","2019-05-28"
"11:27:01","98","2019-05-28"
"11:27:06","97","2019-05-28"
"11:27:11","96","2019-05-28"
"11:27:16","97","2019-05-28"
"11:27:21","99","2019-05-28"
"11:27:31","98","2019-05-28"
"11:27:36","97","2019-05-28"
"11:27:41","98","2019-05-28"
"11:27:51","97","2019-05-28"
"11:27:56","95","2019-05-28"
"11:28:01","94","2019-05-28"
"11:28:16","93","2019-05-28"
"11:28:21","94","2019-05-28"
"11:28:26","95","2019-05-28"
"11:28:31","94","2019-05-28"
"11:28:37","94","2019-05-28"
"11:28:42","95","2019-05-28"
"11:28:47","90","2019-05-28"
"11:28:52","90","2019-05-28"
"11:29:07","90","2019-05-28"
"11:29:17","91","2019-05-28"
"11:29:32","93","2019-05-28"
"11:29:42","93","2019-05-28"
"11:29:47","94","2019-05-28"
"11:29:57","94","2019-05-28"
"11:30:12","84","2019-05-28"
"11:30:17","83","2019-05-28"
"11:30:22","83","2019-05-28"
"11:30:37","83","2019-05-28"
"11:30:42","82","2019-05-28"
"11:30:47","88","2019-05-28"
"11:30:52","76","2019-05-28"
"11:30:57","76","2019-05-28"
"11:31:02","76","2019-05-28"
"11:31:07","76","2019-05-28"
"11:31:22","76","2019-05-28"
"11:31:37","76","2019-05-28"
"11:31:47","77","2019-05-28"
"11:31:52","78","2019-05-28"
"11:31:57","82","2019-05-28"
"11:32:03","84","2019-05-28"
"11:32:08","85","2019-05-28"
"11:32:13","80","2019-05-28"
"11:32:18","77","2019-05-28"
"11:32:28","80","2019-05-28"
"11:32:38","82","2019-05-28"
"11:32:48","84","2019-05-28"
"11:32:53","82","2019-05-28"
"11:32:58","81","2019-05-28"
"11:33:03","80","2019-05-28"
"11:33:08","77","2019-05-28"
"11:33:13","78","2019-05-28"
"11:33:23","81","2019-05-28"
"11:33:28","82","2019-05-28"
"11:33:33","81","2019-05-28"
"11:33:38","83","2019-05-28"
"11:33:43","84","2019-05-28"
"11:33:48","87","2019-05-28"
"11:33:53","87","2019-05-28"
"11:34:08","87","2019-05-28"
"11:34:18","86","2019-05-28"
"11:34:33","86","2019-05-28"
"11:34:38","85","2019-05-28"
"11:34:43","84","2019-05-28"
"11:34:48","84","2019-05-28"
"11:35:03","84","2019-05-28"
"11:35:08","85","2019-05-28"
"11:35:15","85","2019-05-28"
"11:35:30","85","2019-05-28"
"11:35:35","83","2019-05-28"
"11:35:45","81","2019-05-28"
"11:35:50","84","2019-05-28"
"11:36:00","82","2019-05-28"
"11:36:05","87","2019-05-28"
"11:36:10","83","2019-05-28"
"11:36:15","87","2019-05-28"
"11:36:20","86","2019-05-28"
"11:36:35","79","2019-05-28"
"11:36:40","78","2019-05-28"
"11:36:45","79","2019-05-28"
"11:36:50","79","2019-05-28"
"11:37:29","70","2019-05-28"
"11:37:39","76","2019-05-28"
"11:37:44","100","2019-05-28"
"11:37:49","98","2019-05-28"
"11:37:54","92","2019-05-28"
"11:37:59","89","2019-05-28"
"11:38:04","90","2019-05-28"
"11:38:19","90","2019-05-28"
"11:38:34","90","2019-05-28"
"11:38:39","90","2019-05-28"
"11:38:54","90","2019-05-28"
"11:39:09","90","2019-05-28"
"11:39:24","91","2019-05-28"
"11:39:29","90","2019-05-28"
"11:39:39","89","2019-05-28"
"11:39:44","88","2019-05-28"
"11:39:49","87","2019-05-28"
"11:39:54","88","2019-05-28"
"11:39:59","86","2019-05-28"
"11:40:09","84","2019-05-28"
"11:40:19","81","2019-05-28"
"11:40:24","79","2019-05-28"
"11:40:29","78","2019-05-28"
"11:40:39","77","2019-05-28"
"11:40:45","77","2019-05-28"
"11:41:00","75","2019-05-28"
"11:41:05","76","2019-05-28"
"11:41:10","84","2019-05-28"
"11:41:20","85","2019-05-28"
"11:41:25","84","2019-05-28"
"11:41:35","85","2019-05-28"
"11:41:45","85","2019-05-28"
"11:41:50","85","2019-05-28"
"11:41:55","84","2019-05-28"
"11:42:00","87","2019-05-28"
"11:42:15","86","2019-05-28"
"11:42:20","93","2019-05-28"
"11:42:25","84","2019-05-28"
"11:42:30","84","2019-05-28"
"11:42:35","85","2019-05-28"
"11:42:40","79","2019-05-28"
"11:42:45","85","2019-05-28"
"11:42:50","87","2019-05-28"
"11:42:55","85","2019-05-28"
"11:43:00","89","2019-05-28"
"11:43:05","92","2019-05-28"
"11:43:10","92","2019-05-28"
"11:43:15","91","2019-05-28"
"11:43:30","91","2019-05-28"
"11:43:32","91","2019-05-28"
"11:43:37","91","2019-05-28"
"11:43:52","91","2019-05-28"
"11:44:07","91","2019-05-28"
"11:44:12","91","2019-05-28"
"11:44:17","90","2019-05-28"
"11:44:22","89","2019-05-28"
"11:44:27","89","2019-05-28"
"11:44:42","91","2019-05-28"
"11:44:57","91","2019-05-28"
"11:45:12","91","2019-05-28"
"11:45:22","92","2019-05-28"
"11:45:27","93","2019-05-28"
"11:45:42","93","2019-05-28"
"11:45:52","95","2019-05-28"
"11:46:07","95","2019-05-28"
"11:46:22","95","2019-05-28"
"11:46:37","96","2019-05-28"
"11:46:42","97","2019-05-28"
"11:46:57","96","2019-05-28"
"11:47:02","97","2019-05-28"
"11:47:17","97","2019-05-28"
"11:47:32","81","2019-05-28"
"11:47:37","80","2019-05-28"
"11:47:52","81","2019-05-28"
"11:47:57","82","2019-05-28"
"11:48:04","83","2019-05-28"
"11:48:09","84","2019-05-28"
"11:48:19","84","2019-05-28"
"11:48:24","84","2019-05-28"
"11:48:29","84","2019-05-28"
"11:48:44","84","2019-05-28"
"11:48:49","85","2019-05-28"
"11:48:54","87","2019-05-28"
"11:48:59","86","2019-05-28"
"11:49:14","86","2019-05-28"
"11:49:19","85","2019-05-28"
"11:49:24","86","2019-05-28"
"11:49:39","88","2019-05-28"
"11:49:44","90","2019-05-28"
"11:49:59","90","2019-05-28"
"11:50:04","89","2019-05-28"
"11:50:09","90","2019-05-28"
"11:50:14","91","2019-05-28"
"11:50:29","91","2019-05-28"
"11:50:44","90","2019-05-28"
"11:50:54","93","2019-05-28"
"11:50:59","96","2019-05-28"
"11:51:04","96","2019-05-28"
"11:51:09","95","2019-05-28"
"11:51:24","95","2019-05-28"
"11:51:29","94","2019-05-28"
"11:51:44","96","2019-05-28"
"11:51:46","96","2019-05-28"
"11:51:57","96","2019-05-28"
"12:07:23","70","2019-05-28"
"12:19:51","70","2019-05-28"
"12:31:03","70","2019-05-28"
"12:31:19","70","2019-05-28"
"12:31:31","70","2019-05-28"
"12:31:53","70","2019-05-28"
"12:32:03","95","2019-05-28"
"12:32:08","94","2019-05-28"
"12:32:13","125","2019-05-28"
"12:32:18","106","2019-05-28"
"12:32:23","104","2019-05-28"
"12:32:33","105","2019-05-28"
"12:32:38","106","2019-05-28"
"12:32:43","108","2019-05-28"
"12:32:53","110","2019-05-28"
"12:32:58","109","2019-05-28"
"12:33:03","106","2019-05-28"
"12:33:13","105","2019-05-28"
"12:33:43","70","2019-05-28"
"12:33:53","68","2019-05-28"
"12:33:58","88","2019-05-28"
"12:35:15","70","2019-05-28"
"12:35:47","70","2019-05-28"
