"time","value","Date"
"09:56:00","82","2019-06-20"
"09:56:05","79","2019-06-20"
"09:56:15","83","2019-06-20"
"09:56:30","97","2019-06-20"
"09:56:35","98","2019-06-20"
"09:56:45","102","2019-06-20"
"09:56:50","106","2019-06-20"
"09:56:55","110","2019-06-20"
"09:57:00","112","2019-06-20"
"09:57:05","116","2019-06-20"
"09:57:10","118","2019-06-20"
"09:57:15","122","2019-06-20"
"09:57:25","121","2019-06-20"
"09:57:30","119","2019-06-20"
"09:57:35","120","2019-06-20"
"09:57:40","123","2019-06-20"
"09:57:45","124","2019-06-20"
"09:58:26","70","2019-06-20"
"10:03:21","70","2019-06-20"
"10:03:39","70","2019-06-20"
"10:04:01","70","2019-06-20"
"10:04:45","70","2019-06-20"
"10:05:00","99","2019-06-20"
"10:05:05","102","2019-06-20"
"10:05:10","107","2019-06-20"
"10:05:15","114","2019-06-20"
"10:05:20","118","2019-06-20"
"10:05:25","123","2019-06-20"
"10:05:30","115","2019-06-20"
"10:05:35","106","2019-06-20"
"10:05:45","98","2019-06-20"
"10:05:50","96","2019-06-20"
"10:05:55","94","2019-06-20"
"10:06:00","93","2019-06-20"
"10:06:05","90","2019-06-20"
"10:06:10","88","2019-06-20"
"10:06:15","87","2019-06-20"
"10:06:25","86","2019-06-20"
"10:06:30","85","2019-06-20"
"10:06:35","84","2019-06-20"
"10:06:40","79","2019-06-20"
"10:06:50","78","2019-06-20"
"10:07:00","77","2019-06-20"
"10:07:07","75","2019-06-20"
"10:07:12","74","2019-06-20"
"10:07:17","78","2019-06-20"
"10:07:22","75","2019-06-20"
"10:07:27","74","2019-06-20"
"10:07:32","73","2019-06-20"
"10:07:37","72","2019-06-20"
"10:07:42","73","2019-06-20"
"10:07:52","74","2019-06-20"
"10:07:57","73","2019-06-20"
"10:08:02","72","2019-06-20"
"10:08:07","74","2019-06-20"
"10:08:12","72","2019-06-20"
"10:08:17","71","2019-06-20"
"10:08:32","72","2019-06-20"
"10:08:37","73","2019-06-20"
"10:08:42","72","2019-06-20"
"10:08:47","71","2019-06-20"
