"time","value","Date"
"07:55:23","70","2019-06-04"
"12:16:18","70","2019-06-04"
"12:16:42","70","2019-06-04"
"12:16:54","70","2019-06-04"
"12:16:59","70","2019-06-04"
"12:17:04","73","2019-06-04"
"12:17:09","81","2019-06-04"
"12:17:14","83","2019-06-04"
"12:17:29","83","2019-06-04"
"12:17:34","82","2019-06-04"
"12:17:39","83","2019-06-04"
"12:17:44","84","2019-06-04"
"12:17:49","89","2019-06-04"
"12:17:59","87","2019-06-04"
"12:18:04","96","2019-06-04"
"12:18:09","104","2019-06-04"
"12:18:14","108","2019-06-04"
"12:18:19","109","2019-06-04"
"12:18:24","110","2019-06-04"
"12:18:39","113","2019-06-04"
"12:18:49","111","2019-06-04"
"12:18:54","109","2019-06-04"
"12:18:59","110","2019-06-04"
"12:19:04","113","2019-06-04"
"12:19:09","114","2019-06-04"
"12:19:14","115","2019-06-04"
"12:19:19","116","2019-06-04"
"12:19:25","117","2019-06-04"
"12:19:35","115","2019-06-04"
"12:19:40","113","2019-06-04"
"12:19:45","112","2019-06-04"
"12:19:50","115","2019-06-04"
"12:19:55","116","2019-06-04"
"12:20:00","110","2019-06-04"
"12:20:10","111","2019-06-04"
"12:20:20","114","2019-06-04"
"12:20:35","110","2019-06-04"
"12:20:45","112","2019-06-04"
"12:20:50","113","2019-06-04"
"12:20:55","115","2019-06-04"
"12:21:00","117","2019-06-04"
"12:21:05","118","2019-06-04"
"12:21:10","116","2019-06-04"
"12:21:15","113","2019-06-04"
"12:21:20","111","2019-06-04"
"12:21:35","108","2019-06-04"
"12:21:40","105","2019-06-04"
"12:21:45","102","2019-06-04"
"12:21:50","94","2019-06-04"
"12:21:55","90","2019-06-04"
"12:22:00","94","2019-06-04"
"12:22:10","96","2019-06-04"
"12:22:15","98","2019-06-04"
"12:22:20","101","2019-06-04"
"12:22:27","105","2019-06-04"
"12:22:32","107","2019-06-04"
"12:22:37","111","2019-06-04"
"12:22:42","115","2019-06-04"
"12:22:47","122","2019-06-04"
"12:22:52","128","2019-06-04"
"12:22:57","129","2019-06-04"
"12:23:02","134","2019-06-04"
"12:23:07","139","2019-06-04"
"12:23:12","145","2019-06-04"
"12:23:17","153","2019-06-04"
"12:23:22","161","2019-06-04"
"12:23:27","166","2019-06-04"
"12:23:32","170","2019-06-04"
"12:23:37","173","2019-06-04"
"12:23:42","170","2019-06-04"
"12:23:47","173","2019-06-04"
"12:23:52","172","2019-06-04"
"12:23:57","169","2019-06-04"
"12:24:02","170","2019-06-04"
"12:24:07","172","2019-06-04"
"12:24:12","169","2019-06-04"
"12:24:27","167","2019-06-04"
"12:24:37","169","2019-06-04"
"12:24:42","171","2019-06-04"
"12:24:48","171","2019-06-04"
"12:24:53","169","2019-06-04"
"12:24:58","164","2019-06-04"
"12:25:03","158","2019-06-04"
"12:25:18","163","2019-06-04"
"12:25:23","158","2019-06-04"
"12:25:28","156","2019-06-04"
"12:25:33","155","2019-06-04"
"12:25:38","155","2019-06-04"
"12:25:43","157","2019-06-04"
"12:25:48","162","2019-06-04"
"12:25:53","165","2019-06-04"
"12:25:58","168","2019-06-04"
"12:26:08","166","2019-06-04"
"12:26:13","163","2019-06-04"
"12:26:18","162","2019-06-04"
"12:26:23","158","2019-06-04"
"12:26:28","155","2019-06-04"
"12:26:38","154","2019-06-04"
"12:26:43","151","2019-06-04"
"12:26:48","147","2019-06-04"
"12:26:53","142","2019-06-04"
"12:26:58","146","2019-06-04"
"12:27:03","143","2019-06-04"
"12:27:08","147","2019-06-04"
"12:27:18","146","2019-06-04"
"12:27:28","141","2019-06-04"
"12:27:35","137","2019-06-04"
"12:27:40","135","2019-06-04"
"12:27:45","133","2019-06-04"
"12:27:50","134","2019-06-04"
"12:27:55","131","2019-06-04"
"12:28:00","128","2019-06-04"
"12:28:05","125","2019-06-04"
"12:28:10","124","2019-06-04"
"12:28:20","123","2019-06-04"
"12:28:25","121","2019-06-04"
"12:28:30","119","2019-06-04"
"12:28:35","115","2019-06-04"
"12:28:40","118","2019-06-04"
"12:28:45","117","2019-06-04"
"12:28:50","116","2019-06-04"
"12:28:55","119","2019-06-04"
"12:29:00","121","2019-06-04"
"12:29:05","126","2019-06-04"
"12:29:15","124","2019-06-04"
"12:29:25","123","2019-06-04"
"12:29:30","127","2019-06-04"
"12:29:35","129","2019-06-04"
"12:29:40","128","2019-06-04"
"12:29:45","126","2019-06-04"
"12:29:50","123","2019-06-04"
"12:29:55","120","2019-06-04"
"12:30:00","116","2019-06-04"
"12:30:06","114","2019-06-04"
"12:30:21","113","2019-06-04"
"12:30:26","112","2019-06-04"
"12:30:31","111","2019-06-04"
"12:30:36","110","2019-06-04"
"12:30:41","112","2019-06-04"
"12:30:56","112","2019-06-04"
"12:31:06","114","2019-06-04"
"12:31:11","113","2019-06-04"
"12:31:16","114","2019-06-04"
"12:31:21","113","2019-06-04"
"12:31:36","113","2019-06-04"
"12:31:51","113","2019-06-04"
"12:32:01","112","2019-06-04"
"12:32:06","113","2019-06-04"
"12:32:16","112","2019-06-04"
"12:32:21","109","2019-06-04"
"12:32:26","108","2019-06-04"
"12:32:31","104","2019-06-04"
"12:32:36","106","2019-06-04"
"12:32:41","109","2019-06-04"
"12:32:46","107","2019-06-04"
"12:32:51","100","2019-06-04"
"12:32:56","97","2019-06-04"
"12:33:01","95","2019-06-04"
"12:33:06","96","2019-06-04"
"12:33:12","97","2019-06-04"
"12:33:17","95","2019-06-04"
