"time","value","Date"
"16:10:04","117","2019-07-18"
"16:10:09","116","2019-07-18"
"16:10:14","114","2019-07-18"
"16:10:19","117","2019-07-18"
"16:10:24","121","2019-07-18"
"16:10:29","117","2019-07-18"
"16:10:34","115","2019-07-18"
"16:10:44","116","2019-07-18"
"16:16:48","70","2019-07-18"
"16:17:03","80","2019-07-18"
"16:17:09","85","2019-07-18"
"16:17:14","88","2019-07-18"
"16:17:35","70","2019-07-18"
"16:17:50","70","2019-07-18"
"16:18:00","68","2019-07-18"
"16:18:05","73","2019-07-18"
"16:18:20","73","2019-07-18"
"16:18:35","73","2019-07-18"
"16:18:40","81","2019-07-18"
"16:18:50","107","2019-07-18"
"16:18:55","104","2019-07-18"
"16:19:00","99","2019-07-18"
"16:19:10","97","2019-07-18"
"16:19:15","97","2019-07-18"
"16:19:25","97","2019-07-18"
"16:19:35","96","2019-07-18"
"16:19:50","96","2019-07-18"
"16:20:05","96","2019-07-18"
"16:20:20","96","2019-07-18"
"16:20:35","96","2019-07-18"
"16:20:40","93","2019-07-18"
"16:20:45","92","2019-07-18"
"16:20:55","92","2019-07-18"
"16:21:10","92","2019-07-18"
"16:21:25","92","2019-07-18"
"16:21:27","92","2019-07-18"
"16:21:42","92","2019-07-18"
"16:21:57","92","2019-07-18"
"16:22:02","90","2019-07-18"
"16:22:07","84","2019-07-18"
"16:22:17","85","2019-07-18"
"16:22:27","83","2019-07-18"
"16:22:32","81","2019-07-18"
"16:22:37","80","2019-07-18"
"16:22:52","80","2019-07-18"
"16:22:57","78","2019-07-18"
"16:23:02","79","2019-07-18"
"16:23:07","78","2019-07-18"
"16:23:17","78","2019-07-18"
"16:23:22","78","2019-07-18"
"16:23:37","78","2019-07-18"
"16:23:52","79","2019-07-18"
"16:23:57","78","2019-07-18"
"16:24:07","74","2019-07-18"
"16:24:22","74","2019-07-18"
"16:24:32","73","2019-07-18"
"16:24:47","73","2019-07-18"
"16:24:52","73","2019-07-18"
"16:24:57","73","2019-07-18"
"16:25:02","73","2019-07-18"
"16:25:17","72","2019-07-18"
"16:25:27","72","2019-07-18"
"16:25:34","72","2019-07-18"
"16:25:39","73","2019-07-18"
"16:25:54","73","2019-07-18"
"16:26:09","73","2019-07-18"
"16:26:24","73","2019-07-18"
"16:26:34","74","2019-07-18"
"16:26:39","73","2019-07-18"
"16:26:44","72","2019-07-18"
"16:26:49","69","2019-07-18"
"16:26:59","70","2019-07-18"
"16:27:14","70","2019-07-18"
"16:27:29","70","2019-07-18"
"16:27:34","71","2019-07-18"
"16:27:39","72","2019-07-18"
"16:27:44","72","2019-07-18"
"16:27:49","72","2019-07-18"
"16:27:54","73","2019-07-18"
"16:27:59","74","2019-07-18"
"16:28:14","74","2019-07-18"
"16:28:19","83","2019-07-18"
"16:28:34","83","2019-07-18"
"16:28:39","82","2019-07-18"
"16:28:49","81","2019-07-18"
"16:28:54","80","2019-07-18"
"16:28:59","79","2019-07-18"
"16:29:14","80","2019-07-18"
"16:29:16","80","2019-07-18"
"16:29:21","82","2019-07-18"
"16:29:31","81","2019-07-18"
"16:29:46","81","2019-07-18"
"16:29:51","82","2019-07-18"
"16:30:01","83","2019-07-18"
"16:30:06","82","2019-07-18"
"16:30:21","83","2019-07-18"
"16:30:26","84","2019-07-18"
"16:30:36","83","2019-07-18"
"16:30:51","83","2019-07-18"
"16:31:06","83","2019-07-18"
"16:31:11","82","2019-07-18"
"16:31:16","83","2019-07-18"
"16:31:21","84","2019-07-18"
"16:31:26","85","2019-07-18"
"16:31:36","84","2019-07-18"
"16:31:41","83","2019-07-18"
"16:31:51","84","2019-07-18"
"16:32:06","84","2019-07-18"
"16:32:11","83","2019-07-18"
"16:32:16","84","2019-07-18"
"16:32:21","83","2019-07-18"
"16:32:31","84","2019-07-18"
"16:32:36","85","2019-07-18"
"16:32:41","84","2019-07-18"
"16:32:46","81","2019-07-18"
"16:32:53","81","2019-07-18"
"16:32:58","82","2019-07-18"
"16:33:13","83","2019-07-18"
"16:33:23","84","2019-07-18"
"16:33:28","88","2019-07-18"
"16:33:33","87","2019-07-18"
"16:33:48","87","2019-07-18"
"16:33:53","86","2019-07-18"
"16:33:58","85","2019-07-18"
"16:34:08","84","2019-07-18"
"16:34:23","84","2019-07-18"
"16:34:38","83","2019-07-18"
"16:34:53","83","2019-07-18"
"16:35:03","83","2019-07-18"
"16:35:18","83","2019-07-18"
"16:35:28","84","2019-07-18"
"16:35:43","84","2019-07-18"
"16:35:58","83","2019-07-18"
"16:36:13","83","2019-07-18"
"16:36:23","83","2019-07-18"
"16:36:28","84","2019-07-18"
"16:36:33","84","2019-07-18"
"16:36:38","84","2019-07-18"
"16:36:43","83","2019-07-18"
"16:36:58","83","2019-07-18"
"16:37:13","83","2019-07-18"
"16:37:28","83","2019-07-18"
"16:37:30","83","2019-07-18"
"16:37:35","80","2019-07-18"
"16:37:40","80","2019-07-18"
"16:37:50","81","2019-07-18"
"16:37:55","83","2019-07-18"
"16:38:05","84","2019-07-18"
"16:38:10","85","2019-07-18"
"16:38:15","86","2019-07-18"
"16:38:30","87","2019-07-18"
"16:38:45","88","2019-07-18"
"16:38:50","90","2019-07-18"
"16:38:55","89","2019-07-18"
"16:39:00","90","2019-07-18"
"16:39:05","89","2019-07-18"
"16:39:20","89","2019-07-18"
"16:39:35","89","2019-07-18"
"16:39:50","89","2019-07-18"
"16:40:00","90","2019-07-18"
"16:40:15","92","2019-07-18"
"16:40:20","90","2019-07-18"
"16:40:35","89","2019-07-18"
"16:40:45","88","2019-07-18"
"16:40:55","87","2019-07-18"
"16:41:05","88","2019-07-18"
"16:41:10","87","2019-07-18"
"16:41:25","87","2019-07-18"
"16:41:40","87","2019-07-18"
"16:41:42","87","2019-07-18"
"16:41:47","88","2019-07-18"
"16:42:02","88","2019-07-18"
"16:42:17","88","2019-07-18"
"16:42:27","87","2019-07-18"
"16:42:32","88","2019-07-18"
"16:42:47","88","2019-07-18"
"16:43:02","88","2019-07-18"
"16:43:07","87","2019-07-18"
"16:43:17","85","2019-07-18"
"16:43:27","83","2019-07-18"
"16:43:32","81","2019-07-18"
"16:43:37","79","2019-07-18"
"16:43:42","78","2019-07-18"
"16:43:47","77","2019-07-18"
"16:44:02","77","2019-07-18"
"16:44:17","77","2019-07-18"
"16:44:27","76","2019-07-18"
"16:44:42","76","2019-07-18"
"16:44:47","77","2019-07-18"
"16:44:52","79","2019-07-18"
"16:44:57","81","2019-07-18"
"16:45:12","81","2019-07-18"
"16:45:17","80","2019-07-18"
"16:45:32","80","2019-07-18"
"16:45:42","79","2019-07-18"
"16:45:47","78","2019-07-18"
"16:45:54","78","2019-07-18"
"16:46:09","78","2019-07-18"
"16:46:19","77","2019-07-18"
"16:46:34","77","2019-07-18"
"16:46:49","77","2019-07-18"
"16:47:04","77","2019-07-18"
"16:47:14","78","2019-07-18"
"16:47:24","79","2019-07-18"
"16:47:29","78","2019-07-18"
"16:47:34","79","2019-07-18"
"16:47:49","79","2019-07-18"
"16:48:04","78","2019-07-18"
"16:48:14","77","2019-07-18"
"16:48:29","77","2019-07-18"
"16:48:34","76","2019-07-18"
"16:48:39","77","2019-07-18"
"16:48:54","77","2019-07-18"
"16:49:09","77","2019-07-18"
"16:49:24","77","2019-07-18"
"16:49:34","76","2019-07-18"
"16:49:49","75","2019-07-18"
"16:50:04","74","2019-07-18"
"16:50:09","75","2019-07-18"
"16:50:24","75","2019-07-18"
"16:50:29","74","2019-07-18"
"16:50:34","75","2019-07-18"
"16:50:49","75","2019-07-18"
"16:50:52","75","2019-07-18"
"16:50:57","76","2019-07-18"
"16:51:12","75","2019-07-18"
"16:51:27","75","2019-07-18"
"16:51:42","75","2019-07-18"
"16:51:47","74","2019-07-18"
"16:52:02","74","2019-07-18"
"16:52:17","74","2019-07-18"
"16:52:32","74","2019-07-18"
"16:52:47","74","2019-07-18"
"16:52:57","73","2019-07-18"
"16:53:12","73","2019-07-18"
"16:53:17","74","2019-07-18"
"16:53:27","73","2019-07-18"
"16:53:32","72","2019-07-18"
"16:53:47","72","2019-07-18"
"16:53:52","73","2019-07-18"
"16:53:57","74","2019-07-18"
"16:54:07","75","2019-07-18"
"16:54:17","74","2019-07-18"
"16:54:27","75","2019-07-18"
"16:54:37","74","2019-07-18"
"16:54:52","74","2019-07-18"
"16:55:07","74","2019-07-18"
"16:55:12","73","2019-07-18"
"16:55:27","73","2019-07-18"
"16:55:37","74","2019-07-18"
"16:55:44","74","2019-07-18"
"16:55:59","74","2019-07-18"
"16:56:14","74","2019-07-18"
"16:56:29","75","2019-07-18"
"16:56:44","75","2019-07-18"
"16:56:49","76","2019-07-18"
"16:57:04","75","2019-07-18"
"16:57:14","74","2019-07-18"
"16:57:29","74","2019-07-18"
"16:57:39","73","2019-07-18"
"16:57:54","75","2019-07-18"
"16:57:59","77","2019-07-18"
"16:58:04","79","2019-07-18"
"16:58:19","78","2019-07-18"
"16:58:24","77","2019-07-18"
"16:58:34","76","2019-07-18"
"16:58:39","75","2019-07-18"
"16:58:54","76","2019-07-18"
"16:59:09","76","2019-07-18"
"16:59:14","77","2019-07-18"
"16:59:24","78","2019-07-18"
"16:59:39","78","2019-07-18"
"16:59:49","79","2019-07-18"
"16:59:59","78","2019-07-18"
"17:00:09","77","2019-07-18"
"17:00:14","77","2019-07-18"
"17:00:29","78","2019-07-18"
"17:00:32","78","2019-07-18"
"17:00:37","79","2019-07-18"
"17:00:52","79","2019-07-18"
"17:00:57","81","2019-07-18"
"17:01:12","80","2019-07-18"
"17:01:22","81","2019-07-18"
"17:01:32","81","2019-07-18"
"17:01:37","81","2019-07-18"
"17:01:42","80","2019-07-18"
"17:01:57","80","2019-07-18"
"17:02:12","77","2019-07-18"
"17:02:22","76","2019-07-18"
"17:02:37","74","2019-07-18"
"17:02:47","74","2019-07-18"
"17:02:52","74","2019-07-18"
"17:03:07","74","2019-07-18"
"17:03:12","76","2019-07-18"
"17:03:17","84","2019-07-18"
"17:03:22","83","2019-07-18"
"17:03:27","84","2019-07-18"
"17:03:32","82","2019-07-18"
"17:03:42","81","2019-07-18"
"17:03:47","82","2019-07-18"
"17:04:02","81","2019-07-18"
"17:04:07","80","2019-07-18"
"17:04:17","79","2019-07-18"
"17:04:23","79","2019-07-18"
"17:04:28","78","2019-07-18"
"17:04:43","80","2019-07-18"
"17:04:58","80","2019-07-18"
"17:05:03","79","2019-07-18"
"17:05:08","79","2019-07-18"
"17:05:23","79","2019-07-18"
"17:05:38","79","2019-07-18"
"17:05:53","79","2019-07-18"
"17:06:08","79","2019-07-18"
"17:06:23","79","2019-07-18"
"17:06:33","80","2019-07-18"
"17:06:38","80","2019-07-18"
"17:06:58","70","2019-07-18"
"17:07:08","68","2019-07-18"
"17:07:13","80","2019-07-18"
"17:07:18","78","2019-07-18"
"17:07:23","78","2019-07-18"
"17:07:38","78","2019-07-18"
