"time","value","Date"
"10:03:53","70","2019-05-24"
"10:04:10","73","2019-05-24"
"10:04:20","75","2019-05-24"
"10:04:25","80","2019-05-24"
"10:04:30","84","2019-05-24"
"10:04:35","84","2019-05-24"
"10:04:40","82","2019-05-24"
"10:04:50","81","2019-05-24"
"10:04:55","78","2019-05-24"
"10:05:10","78","2019-05-24"
"10:05:15","78","2019-05-24"
"10:05:25","79","2019-05-24"
"10:05:30","81","2019-05-24"
"10:05:35","82","2019-05-24"
"10:05:40","84","2019-05-24"
"10:05:55","84","2019-05-24"
"10:06:05","84","2019-05-24"
"10:06:20","84","2019-05-24"
"10:09:01","70","2019-05-24"
"10:09:16","70","2019-05-24"
"10:09:31","70","2019-05-24"
"10:09:46","70","2019-05-24"
"10:10:01","70","2019-05-24"
"10:10:16","70","2019-05-24"
"10:10:31","70","2019-05-24"
"10:10:46","70","2019-05-24"
"10:11:01","70","2019-05-24"
"10:11:16","70","2019-05-24"
"10:11:21","82","2019-05-24"
"10:11:26","107","2019-05-24"
"10:11:31","111","2019-05-24"
"10:11:36","132","2019-05-24"
"10:11:41","125","2019-05-24"
"10:11:46","120","2019-05-24"
"10:11:51","126","2019-05-24"
"10:11:56","128","2019-05-24"
"10:12:01","129","2019-05-24"
"10:12:11","129","2019-05-24"
"10:12:33","70","2019-05-24"
"10:12:44","70","2019-05-24"
"10:12:54","70","2019-05-24"
"10:13:04","77","2019-05-24"
"10:13:09","96","2019-05-24"
"10:13:14","104","2019-05-24"
"10:13:24","103","2019-05-24"
"10:13:39","103","2019-05-24"
"10:13:54","107","2019-05-24"
"10:14:04","97","2019-05-24"
"10:14:09","97","2019-05-24"
"10:14:14","98","2019-05-24"
"10:14:19","97","2019-05-24"
"10:14:24","95","2019-05-24"
"10:14:29","84","2019-05-24"
"10:14:34","83","2019-05-24"
"10:14:49","83","2019-05-24"
"10:14:54","82","2019-05-24"
"10:15:04","80","2019-05-24"
"10:15:14","81","2019-05-24"
"10:15:29","86","2019-05-24"
"10:15:34","73","2019-05-24"
"10:15:39","76","2019-05-24"
"10:15:46","77","2019-05-24"
"10:15:51","78","2019-05-24"
"10:16:01","77","2019-05-24"
"10:16:06","79","2019-05-24"
"10:16:11","82","2019-05-24"
"10:16:16","84","2019-05-24"
"10:16:26","91","2019-05-24"
"10:16:36","90","2019-05-24"
"10:16:46","87","2019-05-24"
"10:17:01","87","2019-05-24"
"10:17:16","87","2019-05-24"
"10:17:26","86","2019-05-24"
"10:17:36","87","2019-05-24"
"10:17:41","85","2019-05-24"
"10:17:46","86","2019-05-24"
"10:17:51","86","2019-05-24"
"10:17:56","83","2019-05-24"
"10:18:01","81","2019-05-24"
"10:18:16","80","2019-05-24"
"10:18:21","81","2019-05-24"
"10:18:26","82","2019-05-24"
"10:18:31","79","2019-05-24"
"10:18:36","80","2019-05-24"
"10:18:41","81","2019-05-24"
"10:18:46","82","2019-05-24"
"10:18:51","80","2019-05-24"
"10:19:01","79","2019-05-24"
"10:19:07","79","2019-05-24"
"10:19:12","80","2019-05-24"
"10:19:17","81","2019-05-24"
"10:19:32","82","2019-05-24"
"10:19:42","83","2019-05-24"
"10:19:57","82","2019-05-24"
"10:20:02","84","2019-05-24"
"10:20:17","83","2019-05-24"
"10:20:27","84","2019-05-24"
"10:20:37","86","2019-05-24"
"10:20:52","86","2019-05-24"
"10:20:57","85","2019-05-24"
"10:21:02","85","2019-05-24"
"10:21:17","86","2019-05-24"
"10:21:27","85","2019-05-24"
"10:21:32","83","2019-05-24"
"10:21:47","84","2019-05-24"
"10:21:52","85","2019-05-24"
"10:21:57","87","2019-05-24"
"10:22:07","85","2019-05-24"
"10:22:17","84","2019-05-24"
"10:22:22","83","2019-05-24"
"10:22:27","84","2019-05-24"
"10:22:37","83","2019-05-24"
"10:22:47","82","2019-05-24"
"10:22:52","84","2019-05-24"
"10:22:57","83","2019-05-24"
"10:23:04","83","2019-05-24"
"10:23:09","84","2019-05-24"
"10:23:19","81","2019-05-24"
"10:23:24","80","2019-05-24"
"10:23:29","82","2019-05-24"
"10:23:34","82","2019-05-24"
"10:23:39","84","2019-05-24"
"10:23:54","85","2019-05-24"
"10:23:59","85","2019-05-24"
"10:24:04","84","2019-05-24"
"10:24:09","83","2019-05-24"
"10:24:14","83","2019-05-24"
"10:24:19","82","2019-05-24"
"10:24:24","81","2019-05-24"
"10:24:29","84","2019-05-24"
"10:24:34","84","2019-05-24"
"10:24:49","84","2019-05-24"
"10:25:04","83","2019-05-24"
"10:25:09","84","2019-05-24"
"10:25:24","84","2019-05-24"
"10:25:39","85","2019-05-24"
"10:25:54","84","2019-05-24"
"10:26:04","86","2019-05-24"
"10:26:09","84","2019-05-24"
"10:26:14","85","2019-05-24"
"10:26:19","87","2019-05-24"
"10:26:29","86","2019-05-24"
"10:26:36","84","2019-05-24"
"10:26:41","86","2019-05-24"
"10:26:56","86","2019-05-24"
"10:27:06","87","2019-05-24"
"10:27:11","85","2019-05-24"
"10:27:16","84","2019-05-24"
"10:27:31","84","2019-05-24"
"10:27:46","84","2019-05-24"
"10:27:56","87","2019-05-24"
"10:28:01","88","2019-05-24"
"10:28:16","87","2019-05-24"
"10:28:26","83","2019-05-24"
"10:28:31","87","2019-05-24"
"10:28:36","87","2019-05-24"
"10:28:41","86","2019-05-24"
"10:28:46","87","2019-05-24"
"10:28:51","92","2019-05-24"
"10:28:56","92","2019-05-24"
"10:29:06","91","2019-05-24"
"10:29:21","91","2019-05-24"
"10:29:26","91","2019-05-24"
"10:29:31","90","2019-05-24"
"10:29:46","89","2019-05-24"
"10:30:01","88","2019-05-24"
"10:30:11","83","2019-05-24"
"10:30:16","85","2019-05-24"
"10:30:31","85","2019-05-24"
"10:30:33","85","2019-05-24"
"10:30:38","86","2019-05-24"
"10:30:43","87","2019-05-24"
"10:30:48","88","2019-05-24"
"10:30:58","87","2019-05-24"
"10:31:03","85","2019-05-24"
"10:31:08","86","2019-05-24"
"10:31:13","85","2019-05-24"
"10:31:23","86","2019-05-24"
"10:31:33","85","2019-05-24"
"10:31:48","85","2019-05-24"
"10:31:58","85","2019-05-24"
"10:32:03","84","2019-05-24"
"10:32:08","83","2019-05-24"
"10:32:18","95","2019-05-24"
"10:32:23","89","2019-05-24"
"10:32:28","89","2019-05-24"
"10:32:38","88","2019-05-24"
"10:32:43","87","2019-05-24"
"10:32:48","78","2019-05-24"
"10:33:03","78","2019-05-24"
"10:33:08","77","2019-05-24"
"10:33:18","79","2019-05-24"
"10:33:23","74","2019-05-24"
"10:33:28","80","2019-05-24"
"10:33:34","82","2019-05-24"
"10:33:39","82","2019-05-24"
"10:33:44","75","2019-05-24"
"10:33:49","73","2019-05-24"
"10:33:54","75","2019-05-24"
"10:33:59","76","2019-05-24"
"10:34:04","78","2019-05-24"
"10:34:09","80","2019-05-24"
"10:34:14","77","2019-05-24"
"10:34:19","79","2019-05-24"
"10:34:24","81","2019-05-24"
"10:34:29","79","2019-05-24"
"10:34:34","78","2019-05-24"
"10:34:39","77","2019-05-24"
"10:34:44","79","2019-05-24"
"10:34:54","80","2019-05-24"
"10:34:59","81","2019-05-24"
"10:35:04","82","2019-05-24"
"10:35:19","81","2019-05-24"
"10:35:24","80","2019-05-24"
"10:35:29","81","2019-05-24"
"10:35:34","84","2019-05-24"
"10:35:39","87","2019-05-24"
"10:35:49","83","2019-05-24"
"10:35:54","80","2019-05-24"
"10:35:59","81","2019-05-24"
"10:36:04","80","2019-05-24"
"10:36:11","81","2019-05-24"
"10:36:16","84","2019-05-24"
"10:36:21","81","2019-05-24"
"10:36:26","80","2019-05-24"
"10:36:31","77","2019-05-24"
"10:36:36","76","2019-05-24"
"10:36:41","75","2019-05-24"
"10:36:56","76","2019-05-24"
"10:37:01","76","2019-05-24"
"10:37:06","77","2019-05-24"
"10:37:11","80","2019-05-24"
"10:37:16","81","2019-05-24"
"10:37:21","80","2019-05-24"
"10:37:26","79","2019-05-24"
"10:37:41","75","2019-05-24"
"10:37:46","76","2019-05-24"
"10:37:56","75","2019-05-24"
"10:38:06","76","2019-05-24"
"10:38:16","80","2019-05-24"
"10:38:21","76","2019-05-24"
"10:38:26","79","2019-05-24"
"10:38:31","80","2019-05-24"
"10:38:36","69","2019-05-24"
"10:38:41","69","2019-05-24"
"10:38:51","75","2019-05-24"
"10:39:01","78","2019-05-24"
"10:39:07","75","2019-05-24"
"10:39:12","77","2019-05-24"
"10:39:17","81","2019-05-24"
"10:39:22","80","2019-05-24"
"10:39:27","81","2019-05-24"
"10:39:32","82","2019-05-24"
"10:39:37","84","2019-05-24"
"10:39:42","80","2019-05-24"
"10:39:47","84","2019-05-24"
"10:39:52","85","2019-05-24"
"10:39:57","79","2019-05-24"
"10:40:02","79","2019-05-24"
"10:40:12","80","2019-05-24"
"10:40:17","79","2019-05-24"
"10:40:32","79","2019-05-24"
"10:40:37","79","2019-05-24"
"10:40:42","77","2019-05-24"
"10:40:52","76","2019-05-24"
"10:41:02","77","2019-05-24"
"10:41:07","78","2019-05-24"
"10:41:12","79","2019-05-24"
"10:41:17","80","2019-05-24"
"10:41:27","80","2019-05-24"
"10:41:32","81","2019-05-24"
"10:41:37","82","2019-05-24"
"10:41:42","79","2019-05-24"
"10:41:47","78","2019-05-24"
"10:41:54","77","2019-05-24"
"10:42:09","77","2019-05-24"
"10:42:24","77","2019-05-24"
"10:42:39","78","2019-05-24"
"10:42:44","78","2019-05-24"
"10:42:49","79","2019-05-24"
"10:42:54","81","2019-05-24"
"10:43:04","80","2019-05-24"
"10:43:09","81","2019-05-24"
"10:43:14","80","2019-05-24"
"10:43:19","80","2019-05-24"
"10:43:24","79","2019-05-24"
"10:43:39","82","2019-05-24"
"10:43:54","81","2019-05-24"
"10:43:59","82","2019-05-24"
"10:44:14","83","2019-05-24"
"10:44:19","81","2019-05-24"
"10:44:34","82","2019-05-24"
"10:44:44","80","2019-05-24"
"10:44:49","78","2019-05-24"
"10:44:54","77","2019-05-24"
"10:44:59","77","2019-05-24"
"10:45:09","76","2019-05-24"
"10:45:24","76","2019-05-24"
"10:45:29","78","2019-05-24"
"10:45:34","78","2019-05-24"
"10:45:39","77","2019-05-24"
"10:45:45","78","2019-05-24"
"10:45:50","77","2019-05-24"
"10:46:00","76","2019-05-24"
"10:46:05","75","2019-05-24"
"10:46:10","76","2019-05-24"
"10:46:15","75","2019-05-24"
"10:46:20","76","2019-05-24"
"10:46:25","74","2019-05-24"
"10:46:35","76","2019-05-24"
"10:46:40","77","2019-05-24"
"10:46:45","72","2019-05-24"
"10:46:55","73","2019-05-24"
